order_status,count,customer_city,date
delivered,1,morretes,2017-06-13
delivered,1,morretes,2017-08-10
delivered,1,morretes,2017-11-27
invoiced,1,morretes,2017-04-25
delivered,1,morrinhos,2017-03-06
delivered,1,morrinhos,2017-05-15
delivered,1,morrinhos,2017-05-31
delivered,1,morrinhos,2017-07-06
delivered,1,morrinhos,2017-07-20
delivered,1,morrinhos,2017-08-28
delivered,1,morrinhos,2017-10-16
delivered,1,morrinhos,2017-10-21
delivered,1,morrinhos,2017-11-06
delivered,1,morrinhos,2018-01-16
delivered,1,morrinhos,2018-02-25
delivered,1,morrinhos,2018-02-26
delivered,1,morrinhos,2018-03-07
delivered,1,morrinhos,2018-04-04
delivered,1,morrinhos,2018-04-13
delivered,1,morrinhos,2018-04-27
delivered,1,morrinhos,2018-05-01
delivered,1,morrinhos,2018-06-20
delivered,1,morro agudo,2017-05-22
delivered,1,morro agudo,2017-10-10
delivered,1,morro agudo,2017-11-24
delivered,1,morro agudo,2018-01-10
delivered,1,morro agudo,2018-01-17
delivered,1,morro agudo,2018-04-10
delivered,1,morro agudo,2018-05-18
delivered,1,morro agudo,2018-06-29
delivered,1,morro agudo,2018-07-31
shipped,1,morro agudo,2018-08-17
delivered,1,morro agudo de goias,2017-04-14
delivered,1,morro da fumaca,2017-04-08
delivered,1,morro da fumaca,2017-10-13
delivered,1,morro da fumaca,2018-02-19
delivered,1,morro da fumaca,2018-04-24
delivered,1,morro da fumaca,2018-05-03
delivered,1,morro da fumaca,2018-05-04
delivered,1,morro da fumaca,2018-05-08
delivered,1,morro da garca,2017-04-11
delivered,1,morro de sao paulo,2017-11-20
delivered,1,morro do chapeu,2017-05-30
delivered,1,morro do chapeu,2017-08-19
delivered,1,morro do chapeu,2018-04-23
delivered,1,morro do chapeu,2018-05-10
delivered,1,morro do chapeu,2018-06-30
delivered,1,morro do chapeu,2018-07-22
delivered,1,morro do chapeu,2018-08-01
delivered,1,morro do ferro,2018-04-13
delivered,1,morro do pilar,2018-02-22
delivered,1,morro grande,2018-06-02
delivered,1,morro redondo,2017-04-05
delivered,1,morro reuter,2017-10-22
delivered,1,morro reuter,2018-04-01
delivered,1,morro reuter,2018-06-12
delivered,1,morro vermelho,2017-10-19
delivered,1,morungaba,2017-02-12
delivered,1,morungaba,2017-07-25
delivered,1,morungaba,2017-10-18
delivered,1,morungaba,2017-11-30
delivered,1,morungaba,2018-03-30
delivered,1,morungaba,2018-06-07
delivered,1,morungaba,2018-06-10
delivered,1,mossamedes,2017-10-26
delivered,2,mossoro,2017-02-13
delivered,1,mossoro,2017-03-12
delivered,1,mossoro,2017-03-13
delivered,1,mossoro,2017-04-09
delivered,1,mossoro,2017-04-16
delivered,1,mossoro,2017-05-12
delivered,1,mossoro,2017-05-24
delivered,1,mossoro,2017-07-30
delivered,1,mossoro,2017-08-08
delivered,1,mossoro,2017-09-11
delivered,1,mossoro,2017-10-12
delivered,1,mossoro,2017-10-19
delivered,1,mossoro,2017-11-24
delivered,1,mossoro,2017-11-28
delivered,1,mossoro,2017-12-11
delivered,1,mossoro,2018-01-06
delivered,1,mossoro,2018-01-08
delivered,1,mossoro,2018-02-11
delivered,1,mossoro,2018-03-03
delivered,1,mossoro,2018-03-04
delivered,1,mossoro,2018-03-21
delivered,1,mossoro,2018-03-31
delivered,1,mossoro,2018-04-13
delivered,1,mossoro,2018-04-16
delivered,1,mossoro,2018-04-24
delivered,1,mossoro,2018-05-12
delivered,1,mossoro,2018-06-04
delivered,1,mossoro,2018-06-07
delivered,1,mossoro,2018-06-29
delivered,1,mossoro,2018-07-15
delivered,1,mossoro,2018-07-26
delivered,1,mossoro,2018-07-30
delivered,1,mossoro,2018-08-16
delivered,1,mossoro,2018-08-20
shipped,1,mossoro,2017-11-17
unavailable,1,mossoro,2018-01-05
delivered,1,mostardas,2017-04-21
delivered,1,mostardas,2017-06-08
delivered,1,mostardas,2017-07-12
delivered,1,mostardas,2017-07-14
delivered,1,mostardas,2017-09-04
delivered,1,mostardas,2017-10-11
delivered,1,mostardas,2018-01-04
delivered,1,mostardas,2018-02-08
delivered,1,mostardas,2018-02-09
delivered,1,mostardas,2018-03-21
delivered,1,mostardas,2018-08-16
delivered,1,motuca,2017-02-05
delivered,1,motuca,2018-05-22
invoiced,1,motuca,2018-03-15
delivered,1,mozarlandia,2016-10-03
delivered,1,mozarlandia,2017-02-23
delivered,1,mozarlandia,2017-08-07
delivered,1,mozarlandia,2017-09-07
delivered,1,mozarlandia,2017-10-25
delivered,1,mozarlandia,2018-05-06
delivered,1,mozarlandia,2018-06-13
delivered,1,mucambo,2017-12-19
delivered,1,mucuge,2018-07-02
delivered,1,mucuri,2017-06-27
delivered,1,mucuri,2017-08-07
delivered,1,mucuri,2017-12-06
delivered,1,mucuri,2018-02-07
delivered,1,mucuri,2018-04-16
delivered,1,mucuri,2018-05-03
delivered,1,mucuri,2018-05-24
delivered,1,mucurici,2017-11-22
shipped,1,muliterno,2017-08-21
delivered,1,mundo novo,2017-10-08
delivered,1,mundo novo,2017-11-01
delivered,1,mundo novo,2018-01-05
delivered,1,mundo novo,2018-01-07
delivered,1,mundo novo,2018-01-27
delivered,1,mundo novo,2018-06-15
delivered,1,munhoz,2017-11-20
delivered,1,munhoz,2018-01-06
delivered,1,munhoz,2018-03-03
delivered,1,munhoz,2018-07-22
delivered,1,munhoz de melo,2017-02-08
delivered,1,munhoz de melo,2017-04-17
delivered,1,munhoz de melo,2017-07-12
delivered,1,munhoz de melo,2018-03-05
delivered,1,muniz freire,2017-05-26
delivered,1,muniz freire,2018-07-26
delivered,1,muquem do sao francisco,2017-04-14
delivered,1,muquem do sao francisco,2018-06-13
delivered,1,muqui,2017-05-11
delivered,1,muqui,2017-08-27
delivered,1,muqui,2017-11-29
delivered,1,muqui,2018-01-18
canceled,1,muriae,2017-07-13
delivered,1,muriae,2017-02-08
delivered,1,muriae,2017-03-09
delivered,1,muriae,2017-04-06
delivered,1,muriae,2017-04-07
delivered,1,muriae,2017-05-09
delivered,1,muriae,2017-05-11
delivered,1,muriae,2017-05-16
delivered,1,muriae,2017-06-17
delivered,1,muriae,2017-06-18
delivered,1,muriae,2017-06-23
delivered,1,muriae,2017-06-26
delivered,1,muriae,2017-06-30
delivered,1,muriae,2017-07-02
delivered,1,muriae,2017-07-16
delivered,1,muriae,2017-08-11
delivered,1,muriae,2017-08-30
delivered,1,muriae,2017-09-13
delivered,1,muriae,2017-09-14
delivered,1,muriae,2017-09-18
delivered,1,muriae,2017-10-07
delivered,1,muriae,2017-10-29
delivered,1,muriae,2017-11-13
delivered,1,muriae,2017-11-14
delivered,1,muriae,2017-11-17
delivered,1,muriae,2017-11-22
delivered,1,muriae,2017-11-24
delivered,1,muriae,2017-11-26
delivered,1,muriae,2017-11-30
delivered,1,muriae,2017-12-06
delivered,1,muriae,2017-12-09
delivered,2,muriae,2017-12-12
delivered,1,muriae,2017-12-21
delivered,1,muriae,2018-01-13
delivered,1,muriae,2018-02-02
delivered,2,muriae,2018-02-19
delivered,1,muriae,2018-02-20
delivered,1,muriae,2018-02-21
delivered,1,muriae,2018-02-23
delivered,1,muriae,2018-02-26
delivered,1,muriae,2018-02-28
delivered,1,muriae,2018-03-02
delivered,1,muriae,2018-03-08
delivered,1,muriae,2018-03-16
delivered,1,muriae,2018-03-18
delivered,2,muriae,2018-03-25
delivered,1,muriae,2018-03-30
delivered,1,muriae,2018-03-31
delivered,1,muriae,2018-04-11
delivered,1,muriae,2018-04-12
delivered,1,muriae,2018-04-15
delivered,1,muriae,2018-04-26
delivered,1,muriae,2018-05-17
delivered,1,muriae,2018-06-05
delivered,1,muriae,2018-06-08
delivered,1,muriae,2018-06-15
delivered,1,muriae,2018-07-30
delivered,1,muriae,2018-08-03
delivered,1,muriae,2018-08-10
delivered,1,muriae,2018-08-11
delivered,1,muriae,2018-08-22
delivered,1,murici,2018-02-28
delivered,1,muritiba,2018-07-03
delivered,1,murucupi,2017-04-03
delivered,1,murutinga do sul,2018-01-04
delivered,1,murutinga do sul,2018-05-09
delivered,1,mussurepe,2017-11-28
delivered,1,mutuipe,2017-04-29
delivered,1,mutuipe,2017-11-20
delivered,1,mutuipe,2017-11-25
delivered,1,mutuipe,2018-02-27
delivered,1,mutum,2017-06-14
delivered,1,mutum,2017-07-07
delivered,1,mutum,2017-07-13
delivered,1,mutum,2017-09-23
delivered,1,mutum,2017-09-26
delivered,1,mutum,2018-04-02
delivered,1,mutum,2018-04-12
delivered,1,mutum,2018-08-05
delivered,1,mutum parana,2017-12-22
delivered,1,mutunopolis,2018-01-02
delivered,1,muzambinho,2017-01-27
delivered,1,muzambinho,2017-09-10
delivered,1,muzambinho,2017-09-29
delivered,1,muzambinho,2017-11-06
delivered,2,muzambinho,2018-02-05
delivered,1,muzambinho,2018-03-06
delivered,1,muzambinho,2018-04-10
delivered,1,muzambinho,2018-04-23
delivered,1,nacip raydan,2017-04-22
delivered,1,nantes,2017-07-12
delivered,1,nanuque,2016-10-09
delivered,1,nanuque,2017-02-03
delivered,1,nanuque,2017-02-08
delivered,1,nanuque,2017-02-11
delivered,1,nanuque,2017-02-14
delivered,1,nanuque,2017-06-19
delivered,2,nanuque,2017-08-17
delivered,1,nanuque,2017-09-14
delivered,1,nanuque,2017-09-25
delivered,1,nanuque,2017-10-08
delivered,1,nanuque,2017-10-19
delivered,1,nanuque,2017-11-03
delivered,1,nanuque,2017-11-08
delivered,1,nanuque,2017-12-01
delivered,1,nanuque,2018-02-14
delivered,1,nanuque,2018-02-25
delivered,1,nanuque,2018-02-26
delivered,1,nanuque,2018-03-09
delivered,1,nanuque,2018-04-30
delivered,1,nanuque,2018-06-01
delivered,1,nanuque,2018-06-10
delivered,1,nanuque,2018-07-02
delivered,1,nanuque,2018-07-18
delivered,1,nanuque,2018-08-05
delivered,1,nao-me-toque,2017-04-30
delivered,1,nao-me-toque,2017-11-26
delivered,1,nao-me-toque,2017-12-09
delivered,2,nao-me-toque,2018-02-14
delivered,1,nao-me-toque,2018-08-14
delivered,1,nao-me-toque,2018-08-17
delivered,1,narandiba,2017-06-09
delivered,1,narandiba,2017-07-27
delivered,1,natal,2016-10-06
delivered,1,natal,2016-10-10
delivered,1,natal,2017-01-06
delivered,1,natal,2017-01-16
delivered,1,natal,2017-01-18
delivered,1,natal,2017-01-29
delivered,1,natal,2017-02-13
delivered,1,natal,2017-03-06
delivered,1,natal,2017-03-07
delivered,1,natal,2017-03-10
delivered,1,natal,2017-03-21
delivered,1,natal,2017-03-27
delivered,1,natal,2017-04-03
delivered,1,natal,2017-04-30
delivered,1,natal,2017-05-04
delivered,1,natal,2017-05-11
delivered,2,natal,2017-05-14
delivered,1,natal,2017-05-16
delivered,1,natal,2017-05-30
delivered,2,natal,2017-06-03
delivered,1,natal,2017-06-09
delivered,2,natal,2017-06-10
delivered,1,natal,2017-06-16
delivered,1,natal,2017-06-27
delivered,2,natal,2017-07-01
delivered,1,natal,2017-07-06
delivered,1,natal,2017-07-21
delivered,1,natal,2017-07-24
delivered,1,natal,2017-07-29
delivered,1,natal,2017-07-31
delivered,1,natal,2017-08-04
delivered,1,natal,2017-08-09
delivered,2,natal,2017-08-11
delivered,1,natal,2017-08-12
delivered,2,natal,2017-08-15
delivered,1,natal,2017-08-16
delivered,1,natal,2017-08-20
delivered,1,natal,2017-08-30
delivered,1,natal,2017-09-03
delivered,1,natal,2017-09-07
delivered,2,natal,2017-09-08
delivered,2,natal,2017-09-12
delivered,1,natal,2017-09-13
delivered,1,natal,2017-09-22
delivered,1,natal,2017-09-23
delivered,1,natal,2017-09-24
delivered,2,natal,2017-09-27
delivered,1,natal,2017-10-08
delivered,1,natal,2017-10-16
delivered,1,natal,2017-10-17
delivered,1,natal,2017-10-18
delivered,4,natal,2017-10-19
delivered,1,natal,2017-10-20
delivered,2,natal,2017-11-03
delivered,1,natal,2017-11-05
delivered,2,natal,2017-11-06
delivered,1,natal,2017-11-07
delivered,2,natal,2017-11-12
delivered,1,natal,2017-11-14
delivered,1,natal,2017-11-15
delivered,1,natal,2017-11-17
delivered,1,natal,2017-11-19
delivered,1,natal,2017-11-20
delivered,1,natal,2017-11-23
delivered,1,natal,2017-11-24
delivered,1,natal,2017-11-25
delivered,1,natal,2017-11-27
delivered,2,natal,2017-11-28
delivered,1,natal,2017-11-29
delivered,1,natal,2017-11-30
delivered,1,natal,2017-12-03
delivered,1,natal,2017-12-05
delivered,3,natal,2017-12-06
delivered,1,natal,2017-12-07
delivered,1,natal,2017-12-09
delivered,1,natal,2017-12-15
delivered,2,natal,2017-12-23
delivered,1,natal,2017-12-24
delivered,2,natal,2017-12-29
delivered,1,natal,2017-12-31
delivered,1,natal,2018-01-02
delivered,1,natal,2018-01-03
delivered,1,natal,2018-01-04
delivered,1,natal,2018-01-05
delivered,1,natal,2018-01-09
delivered,1,natal,2018-01-10
delivered,1,natal,2018-01-13
delivered,1,natal,2018-01-15
delivered,4,natal,2018-01-16
delivered,1,natal,2018-01-19
delivered,1,natal,2018-01-23
delivered,2,natal,2018-01-25
delivered,1,natal,2018-01-26
delivered,2,natal,2018-01-27
delivered,1,natal,2018-01-29
delivered,1,natal,2018-02-05
delivered,1,natal,2018-02-07
delivered,1,natal,2018-02-09
delivered,1,natal,2018-02-11
delivered,1,natal,2018-02-15
delivered,1,natal,2018-02-16
delivered,1,natal,2018-02-17
delivered,2,natal,2018-02-20
delivered,1,natal,2018-02-24
delivered,1,natal,2018-02-26
delivered,2,natal,2018-02-28
delivered,1,natal,2018-03-01
delivered,1,natal,2018-03-04
delivered,2,natal,2018-03-09
delivered,1,natal,2018-03-13
delivered,1,natal,2018-03-15
delivered,1,natal,2018-03-17
delivered,2,natal,2018-03-19
delivered,1,natal,2018-03-20
delivered,1,natal,2018-03-22
delivered,1,natal,2018-03-23
delivered,1,natal,2018-03-25
delivered,2,natal,2018-03-26
delivered,1,natal,2018-04-04
delivered,1,natal,2018-04-07
delivered,1,natal,2018-04-10
delivered,2,natal,2018-04-11
delivered,1,natal,2018-04-13
delivered,2,natal,2018-04-17
delivered,1,natal,2018-04-18
delivered,1,natal,2018-04-20
delivered,1,natal,2018-04-24
delivered,1,natal,2018-04-25
delivered,1,natal,2018-04-27
delivered,2,natal,2018-04-29
delivered,2,natal,2018-05-02
delivered,1,natal,2018-05-04
delivered,1,natal,2018-05-05
delivered,1,natal,2018-05-07
delivered,1,natal,2018-05-12
delivered,1,natal,2018-05-14
delivered,1,natal,2018-05-15
delivered,1,natal,2018-05-17
delivered,1,natal,2018-05-26
delivered,1,natal,2018-06-02
delivered,1,natal,2018-06-05
delivered,1,natal,2018-06-14
delivered,1,natal,2018-06-15
delivered,2,natal,2018-06-16
delivered,1,natal,2018-06-18
delivered,1,natal,2018-06-20
delivered,1,natal,2018-06-25
delivered,1,natal,2018-06-29
delivered,1,natal,2018-06-30
delivered,1,natal,2018-07-03
delivered,1,natal,2018-07-04
delivered,1,natal,2018-07-13
delivered,2,natal,2018-07-14
delivered,2,natal,2018-07-18
delivered,1,natal,2018-07-20
delivered,1,natal,2018-07-24
delivered,1,natal,2018-07-29
delivered,1,natal,2018-07-30
delivered,1,natal,2018-08-01
delivered,1,natal,2018-08-09
delivered,1,natal,2018-08-10
delivered,2,natal,2018-08-15
delivered,1,natal,2018-08-18
delivered,2,natal,2018-08-20
shipped,1,natal,2018-01-13
shipped,1,natal,2018-06-13
unavailable,1,natal,2017-06-29
unavailable,1,natal,2017-11-18
delivered,1,natercia,2017-11-23
delivered,1,natividade,2017-03-09
delivered,1,natividade,2017-05-01
delivered,2,natividade,2017-06-25
delivered,2,natividade,2017-09-22
delivered,1,natividade,2017-10-30
delivered,1,natividade,2018-01-05
delivered,1,natividade,2018-01-11
delivered,1,natividade,2018-02-21
delivered,1,natividade,2018-03-18
delivered,1,natividade,2018-03-26
delivered,1,natividade,2018-04-04
delivered,1,natividade,2018-04-13
delivered,1,natividade,2018-04-19
delivered,1,natividade,2018-06-11
delivered,1,natividade da serra,2018-02-21
delivered,1,navegantes,2017-01-11
delivered,1,navegantes,2017-02-05
delivered,1,navegantes,2017-03-13
delivered,1,navegantes,2017-05-03
delivered,1,navegantes,2017-06-15
delivered,1,navegantes,2017-08-27
delivered,1,navegantes,2017-09-10
delivered,1,navegantes,2017-09-13
delivered,1,navegantes,2017-09-17
delivered,1,navegantes,2017-10-17
delivered,1,navegantes,2017-11-03
delivered,1,navegantes,2017-11-21
delivered,1,navegantes,2017-11-24
delivered,1,navegantes,2017-11-26
delivered,1,navegantes,2018-01-15
delivered,1,navegantes,2018-01-16
delivered,1,navegantes,2018-01-30
delivered,1,navegantes,2018-02-04
delivered,1,navegantes,2018-03-22
delivered,1,navegantes,2018-03-29
delivered,1,navegantes,2018-04-03
delivered,1,navegantes,2018-04-12
delivered,1,navegantes,2018-04-26
delivered,1,navegantes,2018-05-07
delivered,1,navegantes,2018-05-09
delivered,2,navegantes,2018-05-11
delivered,1,navegantes,2018-05-12
delivered,1,navegantes,2018-06-30
delivered,1,navegantes,2018-07-04
delivered,1,navegantes,2018-07-30
delivered,1,navirai,2017-02-13
delivered,1,navirai,2017-11-03
delivered,1,navirai,2017-12-23
delivered,1,navirai,2018-02-01
delivered,1,navirai,2018-02-26
delivered,1,navirai,2018-04-24
delivered,1,navirai,2018-04-25
delivered,1,navirai,2018-07-19
delivered,1,nazare,2017-07-16
delivered,1,nazare,2018-02-23
delivered,1,nazare,2018-08-17
unavailable,1,nazare,2017-11-03
delivered,1,nazare da mata,2017-12-11
delivered,1,nazare paulista,2017-03-13
delivered,1,nazare paulista,2017-07-12
delivered,1,nazare paulista,2017-08-18
delivered,1,nazare paulista,2018-01-24
delivered,1,nazare paulista,2018-02-07
delivered,1,nazare paulista,2018-03-09
delivered,1,nazare paulista,2018-07-05
delivered,1,nazareno,2017-10-15
delivered,1,nazareno,2018-08-08
delivered,1,nazario,2017-08-02
delivered,1,nazario,2018-04-23
delivered,1,neopolis,2017-03-16
delivered,1,nepomuceno,2017-04-11
delivered,1,nepomuceno,2017-11-16
delivered,1,nepomuceno,2017-11-29
delivered,1,nepomuceno,2018-01-30
delivered,1,nepomuceno,2018-02-22
delivered,1,nepomuceno,2018-04-08
delivered,1,nepomuceno,2018-05-21
delivered,1,nepomuceno,2018-06-08
delivered,1,nepomuceno,2018-07-14
delivered,1,neropolis,2017-08-22
delivered,1,neropolis,2017-10-01
delivered,1,neropolis,2017-11-20
delivered,1,neropolis,2018-01-03
delivered,1,neropolis,2018-01-12
delivered,1,neropolis,2018-06-28
delivered,1,neropolis,2018-08-13
delivered,1,neves paulista,2018-01-31
delivered,1,neves paulista,2018-03-22
delivered,1,neves paulista,2018-08-05
canceled,1,nhandeara,2018-02-20
delivered,1,nhandeara,2017-04-08
delivered,1,nhandeara,2017-07-19
delivered,1,nhandeara,2017-11-25
delivered,1,nhandeara,2018-01-16
delivered,1,nhandeara,2018-04-20
delivered,1,nhandeara,2018-08-02
delivered,1,nhandeara,2018-08-03
canceled,1,nilopolis,2018-01-27
delivered,1,nilopolis,2017-01-28
delivered,1,nilopolis,2017-02-07
delivered,1,nilopolis,2017-03-14
delivered,1,nilopolis,2017-03-22
delivered,1,nilopolis,2017-03-25
delivered,1,nilopolis,2017-03-26
delivered,1,nilopolis,2017-04-06
delivered,1,nilopolis,2017-04-21
delivered,1,nilopolis,2017-04-22
delivered,1,nilopolis,2017-04-25
delivered,1,nilopolis,2017-05-16
delivered,1,nilopolis,2017-05-21
delivered,1,nilopolis,2017-05-30
delivered,1,nilopolis,2017-05-31
delivered,1,nilopolis,2017-06-01
delivered,1,nilopolis,2017-06-15
delivered,1,nilopolis,2017-06-19
delivered,1,nilopolis,2017-06-27
delivered,1,nilopolis,2017-07-05
delivered,1,nilopolis,2017-07-23
delivered,1,nilopolis,2017-07-25
delivered,1,nilopolis,2017-08-08
delivered,1,nilopolis,2017-08-14
delivered,1,nilopolis,2017-08-15
delivered,1,nilopolis,2017-09-02
delivered,1,nilopolis,2017-09-07
delivered,1,nilopolis,2017-09-08
delivered,1,nilopolis,2017-09-09
delivered,1,nilopolis,2017-09-20
delivered,1,nilopolis,2017-09-23
delivered,1,nilopolis,2017-09-26
delivered,1,nilopolis,2017-10-05
delivered,1,nilopolis,2017-10-09
delivered,1,nilopolis,2017-10-10
delivered,1,nilopolis,2017-10-17
delivered,1,nilopolis,2017-10-18
delivered,2,nilopolis,2017-10-21
delivered,1,nilopolis,2017-11-04
delivered,1,nilopolis,2017-11-07
delivered,1,nilopolis,2017-11-11
delivered,1,nilopolis,2017-11-13
delivered,1,nilopolis,2017-11-19
delivered,1,nilopolis,2017-11-25
delivered,1,nilopolis,2017-11-26
delivered,1,nilopolis,2017-12-05
delivered,1,nilopolis,2017-12-14
delivered,1,nilopolis,2017-12-21
delivered,2,nilopolis,2017-12-23
delivered,1,nilopolis,2017-12-29
delivered,1,nilopolis,2017-12-30
delivered,1,nilopolis,2018-01-11
delivered,1,nilopolis,2018-01-20
delivered,1,nilopolis,2018-01-27
delivered,1,nilopolis,2018-01-31
delivered,1,nilopolis,2018-02-14
delivered,1,nilopolis,2018-02-17
delivered,1,nilopolis,2018-02-21
delivered,1,nilopolis,2018-02-24
delivered,1,nilopolis,2018-02-27
delivered,2,nilopolis,2018-03-02
delivered,1,nilopolis,2018-03-03
delivered,1,nilopolis,2018-03-07
delivered,1,nilopolis,2018-03-16
delivered,1,nilopolis,2018-03-22
delivered,1,nilopolis,2018-03-28
delivered,1,nilopolis,2018-04-02
delivered,2,nilopolis,2018-04-11
delivered,1,nilopolis,2018-04-16
delivered,1,nilopolis,2018-04-19
delivered,1,nilopolis,2018-05-02
delivered,1,nilopolis,2018-05-05
delivered,1,nilopolis,2018-05-14
delivered,2,nilopolis,2018-05-15
delivered,1,nilopolis,2018-05-17
delivered,1,nilopolis,2018-05-18
delivered,1,nilopolis,2018-05-25
delivered,1,nilopolis,2018-06-04
delivered,1,nilopolis,2018-06-10
delivered,1,nilopolis,2018-06-12
delivered,1,nilopolis,2018-06-13
delivered,1,nilopolis,2018-06-17
delivered,1,nilopolis,2018-06-21
delivered,1,nilopolis,2018-06-29
delivered,1,nilopolis,2018-06-30
delivered,1,nilopolis,2018-07-03
delivered,2,nilopolis,2018-07-04
delivered,1,nilopolis,2018-07-13
delivered,1,nilopolis,2018-07-15
delivered,1,nilopolis,2018-07-17
delivered,2,nilopolis,2018-07-18
delivered,1,nilopolis,2018-07-21
delivered,1,nilopolis,2018-07-27
delivered,1,nilopolis,2018-07-29
delivered,2,nilopolis,2018-07-31
delivered,1,nilopolis,2018-08-13
shipped,1,nilopolis,2017-08-30
shipped,1,nilopolis,2017-12-03
shipped,1,nilopolis,2018-04-18
delivered,1,nipoa,2018-05-16
delivered,1,nipoa,2018-07-31
delivered,1,niquelandia,2017-04-23
delivered,1,niquelandia,2017-06-03
delivered,1,niquelandia,2017-08-14
delivered,1,niquelandia,2017-10-26
delivered,1,niquelandia,2017-11-29
delivered,1,niquelandia,2018-01-17
delivered,1,niquelandia,2018-01-19
delivered,1,niquelandia,2018-03-06
delivered,1,niquelandia,2018-04-08
delivered,1,niquelandia,2018-06-05
delivered,2,niquelandia,2018-06-10
delivered,1,niquelandia,2018-07-04
shipped,1,niquelandia,2017-06-19
canceled,1,niteroi,2017-07-09
canceled,1,niteroi,2017-12-21
canceled,1,niteroi,2018-01-20
canceled,1,niteroi,2018-02-09
delivered,1,niteroi,2016-10-08
delivered,1,niteroi,2017-01-23
delivered,1,niteroi,2017-01-25
delivered,2,niteroi,2017-01-26
delivered,2,niteroi,2017-02-04
delivered,1,niteroi,2017-02-06
delivered,1,niteroi,2017-02-09
delivered,1,niteroi,2017-02-24
delivered,1,niteroi,2017-02-28
delivered,1,niteroi,2017-03-06
delivered,1,niteroi,2017-03-09
delivered,1,niteroi,2017-03-10
delivered,1,niteroi,2017-03-13
delivered,2,niteroi,2017-03-14
delivered,1,niteroi,2017-03-18
delivered,1,niteroi,2017-03-19
delivered,1,niteroi,2017-03-20
delivered,2,niteroi,2017-03-23
delivered,1,niteroi,2017-03-24
delivered,1,niteroi,2017-03-26
delivered,1,niteroi,2017-03-27
delivered,1,niteroi,2017-03-28
delivered,1,niteroi,2017-03-30
delivered,2,niteroi,2017-04-03
delivered,1,niteroi,2017-04-04
delivered,2,niteroi,2017-04-05
delivered,1,niteroi,2017-04-06
delivered,2,niteroi,2017-04-08
delivered,1,niteroi,2017-04-10
delivered,1,niteroi,2017-04-12
delivered,1,niteroi,2017-04-13
delivered,1,niteroi,2017-04-18
delivered,3,niteroi,2017-04-19
delivered,1,niteroi,2017-04-20
delivered,2,niteroi,2017-04-21
delivered,1,niteroi,2017-04-25
delivered,1,niteroi,2017-04-26
delivered,1,niteroi,2017-04-28
delivered,2,niteroi,2017-04-29
delivered,3,niteroi,2017-04-30
delivered,1,niteroi,2017-05-01
delivered,1,niteroi,2017-05-02
delivered,3,niteroi,2017-05-04
delivered,1,niteroi,2017-05-08
delivered,1,niteroi,2017-05-10
delivered,2,niteroi,2017-05-11
delivered,1,niteroi,2017-05-12
delivered,3,niteroi,2017-05-13
delivered,2,niteroi,2017-05-14
delivered,1,niteroi,2017-05-15
delivered,1,niteroi,2017-05-16
delivered,1,niteroi,2017-05-17
delivered,1,niteroi,2017-05-18
delivered,1,niteroi,2017-05-20
delivered,1,niteroi,2017-05-21
delivered,2,niteroi,2017-05-23
delivered,1,niteroi,2017-05-25
delivered,2,niteroi,2017-06-01
delivered,1,niteroi,2017-06-04
delivered,1,niteroi,2017-06-05
delivered,1,niteroi,2017-06-06
delivered,1,niteroi,2017-06-08
delivered,1,niteroi,2017-06-09
delivered,1,niteroi,2017-06-10
delivered,2,niteroi,2017-06-11
delivered,1,niteroi,2017-06-13
delivered,1,niteroi,2017-06-14
delivered,1,niteroi,2017-06-17
delivered,2,niteroi,2017-06-19
delivered,1,niteroi,2017-06-26
delivered,1,niteroi,2017-06-28
delivered,2,niteroi,2017-07-02
delivered,2,niteroi,2017-07-03
delivered,1,niteroi,2017-07-04
delivered,1,niteroi,2017-07-05
delivered,1,niteroi,2017-07-06
delivered,1,niteroi,2017-07-08
delivered,1,niteroi,2017-07-10
delivered,2,niteroi,2017-07-13
delivered,2,niteroi,2017-07-17
delivered,1,niteroi,2017-07-18
delivered,2,niteroi,2017-07-19
delivered,2,niteroi,2017-07-20
delivered,1,niteroi,2017-07-21
delivered,1,niteroi,2017-07-26
delivered,3,niteroi,2017-07-28
delivered,1,niteroi,2017-07-30
delivered,2,niteroi,2017-08-01
delivered,4,niteroi,2017-08-02
delivered,1,niteroi,2017-08-03
delivered,1,niteroi,2017-08-04
delivered,1,niteroi,2017-08-05
delivered,3,niteroi,2017-08-06
delivered,1,niteroi,2017-08-07
delivered,1,niteroi,2017-08-08
delivered,1,niteroi,2017-08-11
delivered,3,niteroi,2017-08-12
delivered,3,niteroi,2017-08-14
delivered,1,niteroi,2017-08-15
delivered,1,niteroi,2017-08-17
delivered,1,niteroi,2017-08-20
delivered,2,niteroi,2017-08-21
delivered,1,niteroi,2017-08-22
delivered,1,niteroi,2017-08-25
delivered,1,niteroi,2017-08-26
delivered,1,niteroi,2017-08-27
delivered,1,niteroi,2017-08-28
delivered,2,niteroi,2017-08-29
delivered,2,niteroi,2017-08-30
delivered,1,niteroi,2017-08-31
delivered,2,niteroi,2017-09-04
delivered,3,niteroi,2017-09-05
delivered,2,niteroi,2017-09-06
delivered,1,niteroi,2017-09-07
delivered,1,niteroi,2017-09-09
delivered,3,niteroi,2017-09-10
delivered,4,niteroi,2017-09-12
delivered,2,niteroi,2017-09-13
delivered,2,niteroi,2017-09-14
delivered,1,niteroi,2017-09-16
delivered,1,niteroi,2017-09-17
